2021-07-13 20:00:00 | /errorHandler.js(32) | K4nXdS2BCl0xfMwZN0hgNiH5Xdwfyzdv | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:10:42 | /errorHandler.js(32) | e8tB0UGHDYyXGv8fRhgruAxHg73hYRfF | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:11:00 | /errorHandler.js(32) | sqcyA6mPbDcAAUn7M7XBTMKh9v30J1F6 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:11:02 | /errorHandler.js(32) | P080hkIhUq0aOoErHZStwSc1X2ebgo2V | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:11:20 | /errorHandler.js(32) | MP6uvL7ndn6NGsh7rFZjMGvlm423uzli | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:11:22 | /errorHandler.js(32) | SpOJZeAMvAJ0bbxIJ8IlcQH1CTUvMnTt | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:11:40 | /errorHandler.js(32) | 7yMSpiG3xqqJl9CtaYCpWtd5LSnC2n0H | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:11:42 | /errorHandler.js(32) | VvyLyPpA1Q28khhXKEILQ2ixNoz5FF8Q | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:11:57 | /errorHandler.js(32) | CYeWdddAVnmeiUoTOvohKvVxHaRmYctr | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getMonthAvailability | POST | Request : {"month":6,"year":2021,"clinicId":"609be7f8f132c1001fb007c4"}
2021-07-13 20:12:00 | /errorHandler.js(32) | zb3jOZtU9ikTqiLW9XISKFkxU3veriS7 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:12:02 | /errorHandler.js(32) | rag0rvAxgJVb74goQ1L98LOTAOsDghyR | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:12:14 | /errorHandler.js(32) | QjkXTyJEGgg3qbV5DErwyasf9nHJ8A9M | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getPatientById?id=60ede37f6568eb00208537c1 | GET | Request : {}
2021-07-13 20:12:20 | /errorHandler.js(32) | wCVPfd6Cin8KVsEwGUJkZzsTF6Rs3Q4e | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:12:22 | /errorHandler.js(32) | WdhC2YZ8tA0EQ53VftYN8vmf6JxfDYYR | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:12:23 | /errorHandler.js(32) | DbxrgRkQ0LZyWvAA5ZPwxDAqnwlQ2c7r | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getPatientById?id=60edd08b6887350020cca4e1 | GET | Request : {}
2021-07-13 20:12:40 | /errorHandler.js(32) | ExYzBJr750rWJYJ8zGJotVInxtr4MVt6 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:12:42 | /errorHandler.js(32) | aQzcMr5H0lMmJIKd3SQWWknQ5t7WIm1b | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:12:55 | /errorHandler.js(32) | InWS3sTkaQNeDhSDI4Lk0d8PpjcalNhk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getMonthAvailability | POST | Request : {"month":6,"year":2021,"clinicId":"609be7f8f132c1001fb007c4"}
2021-07-13 20:13:00 | /errorHandler.js(32) | gibYqpOflaYFKd7ew1i5i7Slpj2mnUam | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:13:01 | /errorHandler.js(32) | OHVW6my6EihPvDeN6z5bi9nGPVHZNVzC | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-07-13 20:13:02 | /errorHandler.js(32) | WIE1qcViP26i92RuIK7jQHgC2vQroRwc | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:13:20 | /errorHandler.js(32) | ds3CGfHH16zhr94E3JjpBuTSMPPGI9EV | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:13:22 | /errorHandler.js(32) | lkJgnMdUTyKQFfNXZzLYIaXLBKmY5qSY | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:13:32 | /errorHandler.js(32) | fMQtC56EFcIp1E9wZJBOP9Omw5XPPKRP | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/updatePatient | POST | Request : {"date":"2021-07-24","firstName":"Suhani","lastName":"Pandya","ohip":"000000000000","mobileNumber":"6472052079","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"1:30 PM","timeSlotEnd":"2:00 PM"},"screeningResult":"low","dob":"2008-12-31","gender":"Female","email":"","assessbydoctor":"Pending","callback":"Pending","results":"Pending","address":"","postalcode":"","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","location":"Embassy Grand Vaccination","checkout":"Cancelled","token":"","cancelFrom":"PS","status":1,"age":12,"bookedDateTime":1627133400000,"updatedAt":"2021-07-13 20:13:32","activityLogs":[{"id":"60ee2c2c9dc77e001f5df9e2","createdAt":1626221612130,"date":"2021/07/13, 20:13 PM","name":"Suhani Pandya","log":"CHECKOUT UPDATE: Pending to Cancelled"}],"clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60cbbe6c1aa95200206d93db","emailMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CANCELLED_MESSAGE","iphone":"","android":"","emailHeader":""}
2021-07-13 20:13:40 | /errorHandler.js(32) | pqFSK3bFzo3KdqKzfDHrzmqfH9nTocdB | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:13:42 | /errorHandler.js(32) | o2PXyNVKUTrO3JoFck0aydxkWK00oqeG | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:14:00 | /errorHandler.js(32) | iemBgqroBBS1ahIGkc0aVjmRcW1nwqgI | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:14:02 | /errorHandler.js(32) | ukB6cuozOLV5bPjycfIHbKRUEfvftKLn | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:14:11 | /errorHandler.js(32) | B7z94TN6bpj3OGFzSDUBr6SvhYXrKEsB | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-17","firstName":"Abhinav","lastName":"Mankoo","ohip":"000000000000","mobileNumber":"4379923635","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"3:00 PM","timeSlotEnd":"3:30 PM"},"screeningResult":"low","dob":"1998-09-24","gender":"Male","email":"abhimankoo51@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"3550 Cawthra Rd Mississauga,Ontario","postalcode":"L5A2Y3","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","notes":"","token":"","age":22,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-07-13 20:14:11","updatedAt":"2021-07-13 20:14:11","bookedDateTime":1626534000000,"bookingDate":"2021-07-13","activityLogs":[{"id":"60ee2c539dc77e001f5df9e4","createdAt":1626221651805,"date":"2021/07/13, 20:14 PM","name":"Abhinav Mankoo","log":"Created the appointment"}],"_id":"60ee2c539dc77e001f5df9e5","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60ee2c539dc77e001f5df9e5","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60ee2c539dc77e001f5df9e5","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking for your vaccination.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","smsHeader":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","emailHeader":""}
2021-07-13 20:14:20 | /errorHandler.js(32) | CY1xGwHkiumC9Iw8V24RwH15sWDa8Maa | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:14:22 | /errorHandler.js(32) | 1TJ8M5LLQwFeAOS4PwMTCsOYVdD2JpvF | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:14:40 | /errorHandler.js(32) | 4asbpBDuhYu1cYcWlN89jfgr2owQ6TYX | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:14:42 | /errorHandler.js(32) | vqVWsmjUAJ44AonIzBTvQiTFc47zvAA3 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:14:47 | /errorHandler.js(32) | q3yMJka5zDWpgRjk9qb96dgkJy6aTfLD | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getMonthAvailability | POST | Request : {"month":6,"year":2021,"clinicId":"609be7f8f132c1001fb007c4"}
2021-07-13 20:15:00 | /errorHandler.js(32) | vEQCHIFNhHlc4uZfIsUmYVC3IlsRnwqM | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:15:02 | /errorHandler.js(32) | fsfhegmF7dW4Rk55NKmNMZHgvxB3erzy | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:15:20 | /errorHandler.js(32) | JH2eMIAwTS0eNBnTLThSFWEve7c8CCDY | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:15:22 | /errorHandler.js(32) | H7VwTuX9bf4LCkAPixuyjFBz7aFxvwV0 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:15:27 | /errorHandler.js(32) | 1OSnwcte9nL1UCHALOnY8YUSki54thDQ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getMonthAvailability | POST | Request : {"month":6,"year":2021,"clinicId":"609be7f8f132c1001fb007c4"}
2021-07-13 20:15:40 | /errorHandler.js(32) | FWoUSfLt43sNgtBcvvBDJdnV7bQGMM99 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:15:42 | /errorHandler.js(32) | IwOJ2JiyCbKuZw1kiXG1FUCuJyhehZCP | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:16:00 | /errorHandler.js(32) | SFCJF0VYkBfNaii59aH2MbUDXKBtfl95 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:16:02 | /errorHandler.js(32) | fr7OdCkKRxaZmOFMX3oHdp6d3Cki98sh | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:16:20 | /errorHandler.js(32) | vuffe0jbiWngCasvY2E81yfpMi45wyUw | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:16:22 | /errorHandler.js(32) | eTYhR64daxU4ecNqcKixIx2pneZRiP0L | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:16:36 | /errorHandler.js(32) | rctSD9U1hqq6wQP4XtPt0Nv4PFHNRxCZ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-07-13 20:16:40 | /errorHandler.js(32) | 8BWxNqJ1weZJnrG3piA5fGU9oBdUMsOP | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:16:42 | /errorHandler.js(32) | LEtb0aPtezei48ejAsQbOSnJxXYm2IFy | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:17:00 | /errorHandler.js(32) | Pau71bmO4zM5btZqL2sFSjRV38LMDuFi | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:17:02 | /errorHandler.js(32) | yIhpiE33hB2xbxdLxUDvBGtQCNBxq02e | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:17:20 | /errorHandler.js(32) | EKo2LPWVQ2mP2sdzaXhRUwkEpNeJyUEv | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:17:22 | /errorHandler.js(32) | vNMO5tmFsPbRo3iKk5bFwovh68zprNua | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:17:40 | /errorHandler.js(32) | zfn4xdZvShbUXYQTeZjDwKV6tS9DjnJI | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:17:42 | /errorHandler.js(32) | pNd0JYrVlfRwFqonA6UHJl0FGixnfqn2 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:18:00 | /errorHandler.js(32) | gVA9jlJN9CrJb1tHWDos8WuMtahw9GMR | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:18:02 | /errorHandler.js(32) | Yc9lKlgE4r8PVJskOvq1hsxgqWvTNQo8 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:18:20 | /errorHandler.js(32) | VZ9gYt2ClekmtyI3DwrEvoGeJnimprLy | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:18:22 | /errorHandler.js(32) | Ne1RAoQWVEKvNYCXChZqQkTrSdmnN4BG | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:18:40 | /errorHandler.js(32) | rPlLX4X0wtq48NZUswHtPT55eO6SPFk9 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:18:42 | /errorHandler.js(32) | RXeQ4vPtksDgRZ7E9yKQoprPa7SSSmxT | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:19:00 | /errorHandler.js(32) | LPPJfEwTN1IXQd9UapvS5WCp3AKiJvMi | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:19:02 | /errorHandler.js(32) | aeCIzURnlTlYExsYPqhYj90BIJy8KfxA | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:19:20 | /errorHandler.js(32) | 7MoAZtDjgNYDPaBd6rXWlQjI5rUzmhJP | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:19:22 | /errorHandler.js(32) | vEDKenPqDDtUfB41nkeCpIab03ysGGHy | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:19:40 | /errorHandler.js(32) | TJFnRIPbjQ06I2eqJLPNYYj79soSO1iZ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:19:42 | /errorHandler.js(32) | lcQ3XQl5sFGfuicD5Nko7V96wWKAMRn5 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:20:00 | /errorHandler.js(32) | 68WkbeFWQ7XmtTV8c4HfoHRLSiUCQ9Rt | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:20:02 | /errorHandler.js(32) | O3UJ8VvaP1vZFpDzxXfy9B73ukb8H7XE | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:20:19 | /errorHandler.js(32) | St3JmUk4A0yfrl32lnaSsrJDExNtOUtB | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getQuestions | GET | Request : {}
2021-07-13 20:20:20 | /errorHandler.js(32) | 16fVEAMTQ7gyc5ZDXFAuyQ7sTEhaPLUZ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:20:22 | /errorHandler.js(32) | Tph0zahtXVhw7LYuQcxwWScD5UF5OsHL | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:20:40 | /errorHandler.js(32) | fJgLfeNYF8vf2TZ91c4xi70xCca2s82T | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:20:42 | /errorHandler.js(32) | wvaEiKcijfDIxGjPV2sbCrLRtgVnKOFi | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-13 20:20:48 | /errorHandler.js(32) | icfpmjO2hLY44spZTx9TleUuau3X5GF9 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/updatePatient | POST | Request : {"date":"2021-07-15","firstName":"Ashley","lastName":"Ramsarran","ohip":"9180762198ra","mobileNumber":"6472935468","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"5:00 PM","timeSlotEnd":"5:30 PM"},"screeningResult":"low","dob":"1996-06-28","gender":"Female","email":"ashleyramsarran96@hotmail.com","assessbydoctor":"Pending","callback":"Pending","results":"Pending","address":"73 Lanewood St","postalcode":"L6R2C4","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","location":"Embassy Grand Vaccination","checkout":"Cancelled","token":"","cancelFrom":"PS","status":1,"age":25,"bookedDateTime":1626368400000,"updatedAt":"2021-07-13 20:20:48","activityLogs":[{"id":"60d32f0e821d87001fe400ff","createdAt":1624452878441,"date":"2021/06/23, 08:54 AM","name":"Ashley Ramsarran","log":"Created the appointment"},{"id":"60e8b1d16887350020cc7f39","createdAt":1625862609662,"date":"2021/07/09, 16:30 PM","name":"Ashley Ramsarran","log":"AGE UPDATE: 24 to 25"},{"id":"60e8b1d16887350020cc7f3a","createdAt":1625862609662,"date":"2021/07/09, 16:30 PM","name":"Ashley Ramsarran","log":"APPOINTMENT DATE UPDATE: 2021-07-15 to 2021-07-13"},{"id":"60e8b1d16887350020cc7f3b","createdAt":1625862609662,"date":"2021/07/09, 16:30 PM","name":"Ashley Ramsarran","log":"APPOINTMENT TIME UPDATE: 5:00 PM-5:30 PM to 7:00 PM-7:30 PM"},{"id":"60edde01b7db160023236a2e","createdAt":1626201601821,"date":"2021/07/13, 14:40 PM","name":"Ashley Ramsarran","log":"APPOINTMENT DATE UPDATE: 2021-07-13 to 2021-07-15"},{"id":"60edde01b7db160023236a2f","createdAt":1626201601821,"date":"2021/07/13, 14:40 PM","name":"Ashley Ramsarran","log":"APPOINTMENT TIME UPDATE: 7:00 PM-7:30 PM to 5:00 PM-5:30 PM"},{"id":"60ee2de09dc77e001f5df9e9","createdAt":1626222048831,"date":"2021/07/13, 20:20 PM","name":"Ashley Ramsarran","log":"CHECKOUT UPDATE: Pending to Cancelled"}],"clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60d32f0e821d87001fe40100","emailMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CANCELLED_MESSAGE","iphone":"","android":"","emailHeader":""}
